# processed_events,10000
# sample_material,G4_Fe
# incident_angle_deg,45.000000
# source_distance_mm,50.000000
# detector_distance_mm,20.000000
# nominal_takeoff_deg,45.000000
# detector_spread_deg,4.000000
# detector_step_deg,2.000000
# columns: det_id,det_angle_deg,bin_idx,bin_low_keV,bin_high_keV,count
2,45.000000,1814,44.287109,44.311523,0.000000
2,45.000000,1815,44.311523,44.335938,0.000000
2,45.000000,1816,44.335938,44.360352,0.000000
2,45.000000,1817,44.360352,44.384766,0.000000
2,45.000000,1818,44.384766,44.409180,0.000000
2,45.000000,1819,44.409180,44.433594,0.000000
2,45.000000,1820,44.433594,44.458008,0.000000
2,45.000000,1821,44.458008,44.482422,0.000000
2,45.000000,1822,44.482422,44.506836,0.000000
2,45.000000,1823,44.506836,44.531250,0.000000
2,45.000000,1824,44.531250,44.555664,0.000000
2,45.000000,1825,44.555664,44.580078,0.000000
2,45.000000,1826,44.580078,44.604492,0.000000
2,45.000000,1827,44.604492,44.628906,0.000000
2,45.000000,1828,44.628906,44.653320,0.000000
2,45.000000,1829,44.653320,44.677734,0.000000
2,45.000000,1830,44.677734,44.702148,0.000000
2,45.000000,1831,44.702148,44.726562,0.000000
2,45.000000,1832,44.726562,44.750977,0.000000
2,45.000000,1833,44.750977,44.775391,0.000000
2,45.000000,1834,44.775391,44.799805,0.000000
2,45.000000,1835,44.799805,44.824219,0.000000
2,45.000000,1836,44.824219,44.848633,0.000000
2,45.000000,1837,44.848633,44.873047,0.000000
2,45.000000,1838,44.873047,44.897461,0.000000
2,45.000000,1839,44.897461,44.921875,0.000000
2,45.000000,1840,44.921875,44.946289,0.000000
2,45.000000,1841,44.946289,44.970703,0.000000
2,45.000000,1842,44.970703,44.995117,0.000000
2,45.000000,1843,44.995117,45.019531,0.000000
2,45.000000,1844,45.019531,45.043945,0.000000
2,45.000000,1845,45.043945,45.068359,0.000000
2,45.000000,1846,45.068359,45.092773,0.000000
2,45.000000,1847,45.092773,45.117188,0.000000
2,45.000000,1848,45.117188,45.141602,0.000000
2,45.000000,1849,45.141602,45.166016,0.000000
2,45.000000,1850,45.166016,45.190430,0.000000
2,45.000000,1851,45.190430,45.214844,0.000000
2,45.000000,1852,45.214844,45.239258,0.000000
2,45.000000,1853,45.239258,45.263672,0.000000
2,45.000000,1854,45.263672,45.288086,0.000000
2,45.000000,1855,45.288086,45.312500,0.000000
2,45.000000,1856,45.312500,45.336914,0.000000
2,45.000000,1857,45.336914,45.361328,0.000000
2,45.000000,1858,45.361328,45.385742,0.000000
2,45.000000,1859,45.385742,45.410156,0.000000
2,45.000000,1860,45.410156,45.434570,0.000000
2,45.000000,1861,45.434570,45.458984,0.000000
2,45.000000,1862,45.458984,45.483398,0.000000
2,45.000000,1863,45.483398,45.507812,0.000000
2,45.000000,1864,45.507812,45.532227,0.000000
2,45.000000,1865,45.532227,45.556641,0.000000
2,45.000000,1866,45.556641,45.581055,0.000000
2,45.000000,1867,45.581055,45.605469,0.000000
2,45.000000,1868,45.605469,45.629883,0.000000
2,45.000000,1869,45.629883,45.654297,0.000000
2,45.000000,1870,45.654297,45.678711,0.000000
2,45.000000,1871,45.678711,45.703125,0.000000
2,45.000000,1872,45.703125,45.727539,0.000000
2,45.000000,1873,45.727539,45.751953,0.000000
2,45.000000,1874,45.751953,45.776367,0.000000
2,45.000000,1875,45.776367,45.800781,0.000000
2,45.000000,1876,45.800781,45.825195,0.000000
2,45.000000,1877,45.825195,45.849609,0.000000
2,45.000000,1878,45.849609,45.874023,0.000000
2,45.000000,1879,45.874023,45.898438,0.000000
2,45.000000,1880,45.898438,45.922852,0.000000
2,45.000000,1881,45.922852,45.947266,0.000000
2,45.000000,1882,45.947266,45.971680,0.000000
2,45.000000,1883,45.971680,45.996094,0.000000
2,45.000000,1884,45.996094,46.020508,0.000000
2,45.000000,1885,46.020508,46.044922,0.000000
2,45.000000,1886,46.044922,46.069336,0.000000
2,45.000000,1887,46.069336,46.093750,0.000000
2,45.000000,1888,46.093750,46.118164,0.000000
2,45.000000,1889,46.118164,46.142578,0.000000
2,45.000000,1890,46.142578,46.166992,0.000000
2,45.000000,1891,46.166992,46.191406,0.000000
2,45.000000,1892,46.191406,46.215820,0.000000
2,45.000000,1893,46.215820,46.240234,0.000000
2,45.000000,1894,46.240234,46.264648,0.000000
2,45.000000,1895,46.264648,46.289063,0.000000
2,45.000000,1896,46.289063,46.313477,0.000000
2,45.000000,1897,46.313477,46.337891,0.000000
2,45.000000,1898,46.337891,46.362305,0.000000
2,45.000000,1899,46.362305,46.386719,0.000000
2,45.000000,1900,46.386719,46.411133,0.000000
2,45.000000,1901,46.411133,46.435547,0.000000
2,45.000000,1902,46.435547,46.459961,0.000000
2,45.000000,1903,46.459961,46.484375,0.000000
2,45.000000,1904,46.484375,46.508789,0.000000
2,45.000000,1905,46.508789,46.533203,0.000000
2,45.000000,1906,46.533203,46.557617,0.000000
2,45.000000,1907,46.557617,46.582031,0.000000
2,45.000000,1908,46.582031,46.606445,0.000000
2,45.000000,1909,46.606445,46.630859,0.000000
2,45.000000,1910,46.630859,46.655273,0.000000
2,45.000000,1911,46.655273,46.679688,0.000000
2,45.000000,1912,46.679688,46.704102,0.000000
2,45.000000,1913,46.704102,46.728516,0.000000
2,45.000000,1914,46.728516,46.752930,0.000000
2,45.000000,1915,46.752930,46.777344,0.000000
2,45.000000,1916,46.777344,46.801758,0.000000
2,45.000000,1917,46.801758,46.826172,0.000000
2,45.000000,1918,46.826172,46.850586,0.000000
2,45.000000,1919,46.850586,46.875000,0.000000
2,45.000000,1920,46.875000,46.899414,0.000000
2,45.000000,1921,46.899414,46.923828,0.000000
2,45.000000,1922,46.923828,46.948242,0.000000
2,45.000000,1923,46.948242,46.972656,0.000000
2,45.000000,1924,46.972656,46.997070,0.000000
2,45.000000,1925,46.997070,47.021484,0.000000
2,45.000000,1926,47.021484,47.045898,0.000000
2,45.000000,1927,47.045898,47.070312,0.000000
2,45.000000,1928,47.070312,47.094727,0.000000
2,45.000000,1929,47.094727,47.119141,0.000000
2,45.000000,1930,47.119141,47.143555,0.000000
2,45.000000,1931,47.143555,47.167969,0.000000
2,45.000000,1932,47.167969,47.192383,0.000000
2,45.000000,1933,47.192383,47.216797,0.000000
2,45.000000,1934,47.216797,47.241211,0.000000
2,45.000000,1935,47.241211,47.265625,0.000000
2,45.000000,1936,47.265625,47.290039,0.000000
2,45.000000,1937,47.290039,47.314453,0.000000
2,45.000000,1938,47.314453,47.338867,0.000000
2,45.000000,1939,47.338867,47.363281,0.000000
2,45.000000,1940,47.363281,47.387695,0.000000
2,45.000000,1941,47.387695,47.412109,0.000000
2,45.000000,1942,47.412109,47.436523,0.000000
2,45.000000,1943,47.436523,47.460938,0.000000
2,45.000000,1944,47.460938,47.485352,0.000000
2,45.000000,1945,47.485352,47.509766,0.000000
2,45.000000,1946,47.509766,47.534180,0.000000
2,45.000000,1947,47.534180,47.558594,0.000000
2,45.000000,1948,47.558594,47.583008,0.000000
2,45.000000,1949,47.583008,47.607422,0.000000
2,45.000000,1950,47.607422,47.631836,0.000000
2,45.000000,1951,47.631836,47.656250,0.000000
2,45.000000,1952,47.656250,47.680664,0.000000
2,45.000000,1953,47.680664,47.705078,0.000000
2,45.000000,1954,47.705078,47.729492,0.000000
2,45.000000,1955,47.729492,47.753906,0.000000
2,45.000000,1956,47.753906,47.778320,0.000000
2,45.000000,1957,47.778320,47.802734,0.000000
2,45.000000,1958,47.802734,47.827148,0.000000
2,45.000000,1959,47.827148,47.851562,0.000000
2,45.000000,1960,47.851562,47.875977,0.000000
2,45.000000,1961,47.875977,47.900391,0.000000
2,45.000000,1962,47.900391,47.924805,0.000000
2,45.000000,1963,47.924805,47.949219,0.000000
2,45.000000,1964,47.949219,47.973633,0.000000
2,45.000000,1965,47.973633,47.998047,0.000000
2,45.000000,1966,47.998047,48.022461,0.000000
2,45.000000,1967,48.022461,48.046875,0.000000
2,45.000000,1968,48.046875,48.071289,0.000000
2,45.000000,1969,48.071289,48.095703,0.000000
2,45.000000,1970,48.095703,48.120117,0.000000
2,45.000000,1971,48.120117,48.144531,0.000000
2,45.000000,1972,48.144531,48.168945,0.000000
2,45.000000,1973,48.168945,48.193359,0.000000
2,45.000000,1974,48.193359,48.217773,0.000000
2,45.000000,1975,48.217773,48.242188,0.000000
2,45.000000,1976,48.242188,48.266602,0.000000
2,45.000000,1977,48.266602,48.291016,0.000000
2,45.000000,1978,48.291016,48.315430,0.000000
2,45.000000,1979,48.315430,48.339844,0.000000
2,45.000000,1980,48.339844,48.364258,0.000000
2,45.000000,1981,48.364258,48.388672,0.000000
2,45.000000,1982,48.388672,48.413086,0.000000
2,45.000000,1983,48.413086,48.437500,0.000000
2,45.000000,1984,48.437500,48.461914,0.000000
2,45.000000,1985,48.461914,48.486328,0.000000
2,45.000000,1986,48.486328,48.510742,0.000000
2,45.000000,1987,48.510742,48.535156,0.000000
2,45.000000,1988,48.535156,48.559570,0.000000
2,45.000000,1989,48.559570,48.583984,0.000000
2,45.000000,1990,48.583984,48.608398,0.000000
2,45.000000,1991,48.608398,48.632812,0.000000
2,45.000000,1992,48.632812,48.657227,0.000000
2,45.000000,1993,48.657227,48.681641,0.000000
2,45.000000,1994,48.681641,48.706055,0.000000
2,45.000000,1995,48.706055,48.730469,0.000000
2,45.000000,1996,48.730469,48.754883,0.000000
2,45.000000,1997,48.754883,48.779297,0.000000
2,45.000000,1998,48.779297,48.803711,0.000000
2,45.000000,1999,48.803711,48.828125,0.000000
2,45.000000,2000,48.828125,48.852539,0.000000
2,45.000000,2001,48.852539,48.876953,0.000000
2,45.000000,2002,48.876953,48.901367,0.000000
2,45.000000,2003,48.901367,48.925781,0.000000
2,45.000000,2004,48.925781,48.950195,0.000000
2,45.000000,2005,48.950195,48.974609,0.000000
2,45.000000,2006,48.974609,48.999023,0.000000
2,45.000000,2007,48.999023,49.023438,0.000000
2,45.000000,2008,49.023438,49.047852,0.000000
2,45.000000,2009,49.047852,49.072266,0.000000
2,45.000000,2010,49.072266,49.096680,0.000000
2,45.000000,2011,49.096680,49.121094,0.000000
2,45.000000,2012,49.121094,49.145508,0.000000
2,45.000000,2013,49.145508,49.169922,0.000000
2,45.000000,2014,49.169922,49.194336,0.000000
2,45.000000,2015,49.194336,49.218750,0.000000
2,45.000000,2016,49.218750,49.243164,0.000000
2,45.000000,2017,49.243164,49.267578,0.000000
2,45.000000,2018,49.267578,49.291992,0.000000
2,45.000000,2019,49.291992,49.316406,0.000000
2,45.000000,2020,49.316406,49.340820,0.000000
2,45.000000,2021,49.340820,49.365234,0.000000
2,45.000000,2022,49.365234,49.389648,0.000000
2,45.000000,2023,49.389648,49.414062,0.000000
2,45.000000,2024,49.414062,49.438477,0.000000
2,45.000000,2025,49.438477,49.462891,0.000000
2,45.000000,2026,49.462891,49.487305,0.000000
2,45.000000,2027,49.487305,49.511719,0.000000
2,45.000000,2028,49.511719,49.536133,0.000000
2,45.000000,2029,49.536133,49.560547,0.000000
2,45.000000,2030,49.560547,49.584961,0.000000
2,45.000000,2031,49.584961,49.609375,0.000000
2,45.000000,2032,49.609375,49.633789,0.000000
2,45.000000,2033,49.633789,49.658203,0.000000
2,45.000000,2034,49.658203,49.682617,0.000000
2,45.000000,2035,49.682617,49.707031,0.000000
2,45.000000,2036,49.707031,49.731445,0.000000
2,45.000000,2037,49.731445,49.755859,0.000000
2,45.000000,2038,49.755859,49.780273,0.000000
2,45.000000,2039,49.780273,49.804688,0.000000
2,45.000000,2040,49.804688,49.829102,0.000000
2,45.000000,2041,49.829102,49.853516,0.000000
2,45.000000,2042,49.853516,49.877930,0.000000
2,45.000000,2043,49.877930,49.902344,0.000000
2,45.000000,2044,49.902344,49.926758,0.000000
2,45.000000,2045,49.926758,49.951172,0.000000
2,45.000000,2046,49.951172,49.975586,0.000000
2,45.000000,2047,49.975586,50.000000,0.000000
3,47.000000,0,0.000000,0.024414,0.000000
3,47.000000,1,0.024414,0.048828,0.000000
3,47.000000,2,0.048828,0.073242,0.000000
3,47.000000,3,0.073242,0.097656,0.000000
3,47.000000,4,0.097656,0.122070,0.000000
3,47.000000,5,0.122070,0.146484,0.000000
3,47.000000,6,0.146484,0.170898,0.000000
3,47.000000,7,0.170898,0.195312,0.000000
3,47.000000,8,0.195312,0.219727,0.000000
3,47.000000,9,0.219727,0.244141,0.000000
3,47.000000,10,0.244141,0.268555,0.000000
3,47.000000,11,0.268555,0.292969,0.000000
3,47.000000,12,0.292969,0.317383,0.000000
3,47.000000,13,0.317383,0.341797,0.000000
3,47.000000,14,0.341797,0.366211,0.000000
3,47.000000,15,0.366211,0.390625,0.000000
3,47.000000,16,0.390625,0.415039,0.000000
3,47.000000,17,0.415039,0.439453,0.000000
3,47.000000,18,0.439453,0.463867,0.000000
3,47.000000,19,0.463867,0.488281,0.000000
3,47.000000,20,0.488281,0.512695,0.000000
3,47.000000,21,0.512695,0.537109,0.000000
3,47.000000,22,0.537109,0.561523,0.000000
3,47.000000,23,0.561523,0.585938,0.000000
3,47.000000,24,0.585938,0.610352,0.000000
3,47.000000,25,0.610352,0.634766,0.000000
3,47.000000,26,0.634766,0.659180,0.000000
3,47.000000,27,0.659180,0.683594,0.000000
3,47.000000,28,0.683594,0.708008,0.000000
3,47.000000,29,0.708008,0.732422,0.000000
3,47.000000,30,0.732422,0.756836,0.000000
3,47.000000,31,0.756836,0.781250,0.000000
3,47.000000,32,0.781250,0.805664,0.000000
3,47.000000,33,0.805664,0.830078,0.000000
3,47.000000,34,0.830078,0.854492,0.000000
3,47.000000,35,0.854492,0.878906,0.000000
3,47.000000,36,0.878906,0.903320,0.000000
3,47.000000,37,0.903320,0.927734,0.000000
3,47.000000,38,0.927734,0.952148,0.000000
3,47.000000,39,0.952148,0.976562,0.000000
3,47.000000,40,0.976562,1.000977,0.000000
3,47.000000,41,1.000977,1.025391,0.000000
3,47.000000,42,1.025391,1.049805,0.000000
3,47.000000,43,1.049805,1.074219,0.000000
3,47.000000,44,1.074219,1.098633,0.000000
3,47.000000,45,1.098633,1.123047,0.000000
3,47.000000,46,1.123047,1.147461,0.000000
3,47.000000,47,1.147461,1.171875,0.000000
3,47.000000,48,1.171875,1.196289,0.000000
3,47.000000,49,1.196289,1.220703,0.000000
3,47.000000,50,1.220703,1.245117,0.000000
3,47.000000,51,1.245117,1.269531,0.000000
3,47.000000,52,1.269531,1.293945,0.000000
3,47.000000,53,1.293945,1.318359,0.000000
3,47.000000,54,1.318359,1.342773,0.000000
3,47.000000,55,1.342773,1.367188,0.000000
3,47.000000,56,1.367188,1.391602,0.000000
3,47.000000,57,1.391602,1.416016,0.000000
3,47.000000,58,1.416016,1.440430,0.000000
3,47.000000,59,1.440430,1.464844,0.000000
3,47.000000,60,1.464844,1.489258,0.000000
3,47.000000,61,1.489258,1.513672,0.000000
3,47.000000,62,1.513672,1.538086,0.000000
3,47.000000,63,1.538086,1.562500,0.000000
3,47.000000,64,1.562500,1.586914,0.000000
3,47.000000,65,1.586914,1.611328,0.000000
3,47.000000,66,1.611328,1.635742,0.000000
3,47.000000,67,1.635742,1.660156,0.000000
3,47.000000,68,1.660156,1.684570,0.000000
3,47.000000,69,1.684570,1.708984,0.000000
3,47.000000,70,1.708984,1.733398,0.000000
3,47.000000,71,1.733398,1.757812,0.000000
3,47.000000,72,1.757812,1.782227,0.000000
3,47.000000,73,1.782227,1.806641,0.000000
3,47.000000,74,1.806641,1.831055,0.000000
3,47.000000,75,1.831055,1.855469,0.000000
3,47.000000,76,1.855469,1.879883,0.000000
3,47.000000,77,1.879883,1.904297,0.000000
3,47.000000,78,1.904297,1.928711,0.000000
3,47.000000,79,1.928711,1.953125,0.000000
3,47.000000,80,1.953125,1.977539,0.000000
3,47.000000,81,1.977539,2.001953,0.000000
3,47.000000,82,2.001953,2.026367,0.000000
3,47.000000,83,2.026367,2.050781,0.000000
3,47.000000,84,2.050781,2.075195,0.000000
3,47.000000,85,2.075195,2.099609,0.000000
3,47.000000,86,2.099609,2.124023,0.000000
3,47.000000,87,2.124023,2.148438,0.000000
3,47.000000,88,2.148438,2.172852,0.000000
3,47.000000,89,2.172852,2.197266,0.000000
3,47.000000,90,2.197266,2.221680,0.000000
3,47.000000,91,2.221680,2.246094,0.000000
3,47.000000,92,2.246094,2.270508,0.000000
3,47.000000,93,2.270508,2.294922,0.000000
3,47.000000,94,2.294922,2.319336,0.000000
3,47.000000,95,2.319336,2.343750,0.000000
3,47.000000,96,2.343750,2.368164,0.000000
3,47.000000,97,2.368164,2.392578,0.000000
3,47.000000,98,2.392578,2.416992,0.000000
3,47.000000,99,2.416992,2.441406,0.000000
3,47.000000,100,2.441406,2.465820,0.000000
3,47.000000,101,2.465820,2.490234,0.000000
3,47.000000,102,2.490234,2.514648,0.000000
3,47.000000,103,2.514648,2.539062,0.000000
3,47.000000,104,2.539062,2.563477,0.000000
3,47.000000,105,2.563477,2.587891,0.000000
3,47.000000,106,2.587891,2.612305,0.000000
3,47.000000,107,2.612305,2.636719,0.000000
3,47.000000,108,2.636719,2.661133,0.000000
3,47.000000,109,2.661133,2.685547,0.000000
3,47.000000,110,2.685547,2.709961,0.000000
3,47.000000,111,2.709961,2.734375,0.000000
3,47.000000,112,2.734375,2.758789,0.000000
3,47.000000,113,2.758789,2.783203,0.000000
3,47.000000,114,2.783203,2.807617,0.000000
3,47.000000,115,2.807617,2.832031,0.000000
3,47.000000,116,2.832031,2.856445,0.000000
3,47.000000,117,2.856445,2.880859,0.000000
3,47.000000,118,2.880859,2.905273,0.000000
3,47.000000,119,2.905273,2.929688,0.000000
3,47.000000,120,2.929688,2.954102,0.000000
3,47.000000,121,2.954102,2.978516,0.000000
3,47.000000,122,2.978516,3.002930,0.000000
3,47.000000,123,3.002930,3.027344,0.000000
3,47.000000,124,3.027344,3.051758,0.000000
3,47.000000,125,3.051758,3.076172,0.000000
3,47.000000,126,3.076172,3.100586,0.000000
3,47.000000,127,3.100586,3.125000,0.000000
3,47.000000,128,3.125000,3.149414,0.000000
3,47.000000,129,3.149414,3.173828,0.000000
3,47.000000,130,3.173828,3.198242,0.000000
3,47.000000,131,3.198242,3.222656,0.000000
3,47.000000,132,3.222656,3.247070,0.000000
3,47.000000,133,3.247070,3.271484,0.000000
3,47.000000,134,3.271484,3.295898,0.000000
3,47.000000,135,3.295898,3.320313,0.000000
3,47.000000,136,3.320313,3.344727,0.000000
3,47.000000,137,3.344727,3.369141,0.000000
3,47.000000,138,3.369141,3.393555,0.000000
3,47.000000,139,3.393555,3.417969,0.000000
3,47.000000,140,3.417969,3.442383,0.000000
3,47.000000,141,3.442383,3.466797,0.000000
3,47.000000,142,3.466797,3.491211,0.000000
3,47.000000,143,3.491211,3.515625,0.000000
3,47.000000,144,3.515625,3.540039,0.000000
3,47.000000,145,3.540039,3.564453,0.000000
3,47.000000,146,3.564453,3.588867,0.000000
3,47.000000,147,3.588867,3.613281,0.000000
3,47.000000,148,3.613281,3.637695,0.000000
3,47.000000,149,3.637695,3.662109,0.000000
3,47.000000,150,3.662109,3.686523,0.000000
3,47.000000,151,3.686523,3.710938,0.000000
3,47.000000,152,3.710938,3.735352,0.000000
3,47.000000,153,3.735352,3.759766,0.000000
3,47.000000,154,3.759766,3.784180,0.000000
3,47.000000,155,3.784180,3.808594,0.000000
3,47.000000,156,3.808594,3.833008,0.000000
3,47.000000,157,3.833008,3.857422,0.000000
3,47.000000,158,3.857422,3.881836,0.000000
3,47.000000,159,3.881836,3.906250,0.000000
3,47.000000,160,3.906250,3.930664,0.000000
3,47.000000,161,3.930664,3.955078,0.000000
3,47.000000,162,3.955078,3.979492,0.000000
3,47.000000,163,3.979492,4.003906,0.000000
3,47.000000,164,4.003906,4.028320,0.000000
3,47.000000,165,4.028320,4.052734,0.000000
3,47.000000,166,4.052734,4.077148,0.000000
3,47.000000,167,4.077148,4.101562,0.000000
3,47.000000,168,4.101562,4.125977,0.000000
3,47.000000,169,4.125977,4.150391,0.000000
3,47.000000,170,4.150391,4.174805,0.000000
3,47.000000,171,4.174805,4.199219,0.000000
3,47.000000,172,4.199219,4.223633,0.000000
3,47.000000,173,4.223633,4.248047,0.000000
3,47.000000,174,4.248047,4.272461,0.000000
3,47.000000,175,4.272461,4.296875,0.000000
3,47.000000,176,4.296875,4.321289,0.000000
3,47.000000,177,4.321289,4.345703,0.000000
3,47.000000,178,4.345703,4.370117,0.000000
3,47.000000,179,4.370117,4.394531,0.000000
3,47.000000,180,4.394531,4.418945,0.000000
3,47.000000,181,4.418945,4.443359,0.000000
3,47.000000,182,4.443359,4.467773,0.000000
3,47.000000,183,4.467773,4.492188,0.000000
3,47.000000,184,4.492188,4.516602,0.000000
3,47.000000,185,4.516602,4.541016,0.000000
3,47.000000,186,4.541016,4.565430,0.000000
3,47.000000,187,4.565430,4.589844,0.000000
3,47.000000,188,4.589844,4.614258,0.000000
3,47.000000,189,4.614258,4.638672,0.000000
3,47.000000,190,4.638672,4.663086,0.000000
3,47.000000,191,4.663086,4.687500,0.000000
3,47.000000,192,4.687500,4.711914,0.000000
3,47.000000,193,4.711914,4.736328,0.000000
3,47.000000,194,4.736328,4.760742,0.000000
3,47.000000,195,4.760742,4.785156,0.000000
3,47.000000,196,4.785156,4.809570,0.000000
3,47.000000,197,4.809570,4.833984,0.000000
3,47.000000,198,4.833984,4.858398,0.000000
3,47.000000,199,4.858398,4.882812,0.000000
3,47.000000,200,4.882812,4.907227,0.000000
3,47.000000,201,4.907227,4.931641,0.000000
3,47.000000,202,4.931641,4.956055,0.000000
3,47.000000,203,4.956055,4.980469,0.000000
3,47.000000,204,4.980469,5.004883,0.000000
3,47.000000,205,5.004883,5.029297,0.000000
3,47.000000,206,5.029297,5.053711,0.000000
3,47.000000,207,5.053711,5.078125,0.000000
3,47.000000,208,5.078125,5.102539,0.000000
3,47.000000,209,5.102539,5.126953,0.000000
3,47.000000,210,5.126953,5.151367,0.000000
3,47.000000,211,5.151367,5.175781,0.000000
3,47.000000,212,5.175781,5.200195,0.000000
3,47.000000,213,5.200195,5.224609,0.000000
3,47.000000,214,5.224609,5.249023,0.000000
3,47.000000,215,5.249023,5.273438,0.000000
3,47.000000,216,5.273438,5.297852,0.000000
3,47.000000,217,5.297852,5.322266,0.000000
3,47.000000,218,5.322266,5.346680,0.000000
3,47.000000,219,5.346680,5.371094,0.000000
3,47.000000,220,5.371094,5.395508,0.000000
3,47.000000,221,5.395508,5.419922,0.000000
3,47.000000,222,5.419922,5.444336,0.000000
3,47.000000,223,5.444336,5.468750,0.000000
3,47.000000,224,5.468750,5.493164,0.000000
3,47.000000,225,5.493164,5.517578,0.000000
3,47.000000,226,5.517578,5.541992,0.000000
3,47.000000,227,5.541992,5.566406,0.000000
3,47.000000,228,5.566406,5.590820,0.000000
3,47.000000,229,5.590820,5.615234,0.000000
3,47.000000,230,5.615234,5.639648,0.000000
3,47.000000,231,5.639648,5.664063,0.000000
3,47.000000,232,5.664063,5.688477,0.000000
3,47.000000,233,5.688477,5.712891,0.000000
3,47.000000,234,5.712891,5.737305,0.000000
3,47.000000,235,5.737305,5.761719,0.000000
3,47.000000,236,5.761719,5.786133,0.000000
3,47.000000,237,5.786133,5.810547,0.000000
3,47.000000,238,5.810547,5.834961,0.000000
3,47.000000,239,5.834961,5.859375,0.000000
3,47.000000,240,5.859375,5.883789,0.000000
3,47.000000,241,5.883789,5.908203,0.000000
3,47.000000,242,5.908203,5.932617,0.000000
3,47.000000,243,5.932617,5.957031,0.000000
3,47.000000,244,5.957031,5.981445,0.000000
3,47.000000,245,5.981445,6.005859,0.000000
3,47.000000,246,6.005859,6.030273,0.000000
3,47.000000,247,6.030273,6.054688,0.000000
3,47.000000,248,6.054688,6.079102,0.000000
3,47.000000,249,6.079102,6.103516,0.000000
3,47.000000,250,6.103516,6.127930,0.000000
3,47.000000,251,6.127930,6.152344,0.000000
3,47.000000,252,6.152344,6.176758,0.000000
3,47.000000,253,6.176758,6.201172,0.000000
3,47.000000,254,6.201172,6.225586,0.000000
3,47.000000,255,6.225586,6.250000,0.000000
3,47.000000,256,6.250000,6.274414,0.000000
3,47.000000,257,6.274414,6.298828,0.000000
3,47.000000,258,6.298828,6.323242,0.000000
3,47.000000,259,6.323242,6.347656,0.000000
3,47.000000,260,6.347656,6.372070,0.000000
3,47.000000,261,6.372070,6.396484,0.000000
3,47.000000,262,6.396484,6.420898,0.000000
3,47.000000,263,6.420898,6.445312,0.000000
3,47.000000,264,6.445312,6.469727,0.000000
3,47.000000,265,6.469727,6.494141,0.000000
3,47.000000,266,6.494141,6.518555,0.000000
3,47.000000,267,6.518555,6.542969,0.000000
3,47.000000,268,6.542969,6.567383,0.000000
3,47.000000,269,6.567383,6.591797,0.000000
3,47.000000,270,6.591797,6.616211,0.000000
3,47.000000,271,6.616211,6.640625,0.000000
3,47.000000,272,6.640625,6.665039,0.000000
3,47.000000,273,6.665039,6.689453,0.000000
3,47.000000,274,6.689453,6.713867,0.000000
3,47.000000,275,6.713867,6.738281,0.000000
3,47.000000,276,6.738281,6.762695,0.000000
3,47.000000,277,6.762695,6.787109,0.000000
3,47.000000,278,6.787109,6.811523,0.000000
3,47.000000,279,6.811523,6.835938,0.000000
3,47.000000,280,6.835938,6.860352,0.000000
3,47.000000,281,6.860352,6.884766,0.000000
3,47.000000,282,6.884766,6.909180,0.000000
3,47.000000,283,6.909180,6.933594,0.000000
3,47.000000,284,6.933594,6.958008,0.000000
3,47.000000,285,6.958008,6.982422,0.000000
3,47.000000,286,6.982422,7.006836,0.000000
3,47.000000,287,7.006836,7.031250,0.000000
3,47.000000,288,7.031250,7.055664,0.000000
3,47.000000,289,7.055664,7.080078,0.000000
3,47.000000,290,7.080078,7.104492,0.000000
3,47.000000,291,7.104492,7.128906,0.000000
3,47.000000,292,7.128906,7.153320,0.000000
3,47.000000,293,7.153320,7.177734,0.000000
3,47.000000,294,7.177734,7.202148,0.000000
3,47.000000,295,7.202148,7.226562,0.000000
3,47.000000,296,7.226562,7.250977,0.000000
3,47.000000,297,7.250977,7.275391,0.000000
3,47.000000,298,7.275391,7.299805,0.000000
3,47.000000,299,7.299805,7.324219,0.000000
3,47.000000,300,7.324219,7.348633,0.000000
3,47.000000,301,7.348633,7.373047,0.000000
3,47.000000,302,7.373047,7.397461,0.000000
3,47.000000,303,7.397461,7.421875,0.000000
3,47.000000,304,7.421875,7.446289,0.000000
3,47.000000,305,7.446289,7.470703,0.000000
3,47.000000,306,7.470703,7.495117,0.000000
3,47.000000,307,7.495117,7.519531,0.000000
3,47.000000,308,7.519531,7.543945,0.000000
3,47.000000,309,7.543945,7.568359,0.000000
3,47.000000,310,7.568359,7.592773,0.000000
3,47.000000,311,7.592773,7.617188,0.000000
3,47.000000,312,7.617188,7.641602,0.000000
3,47.000000,313,7.641602,7.666016,0.000000
3,47.000000,314,7.666016,7.690430,0.000000
3,47.000000,315,7.690430,7.714844,0.000000
3,47.000000,316,7.714844,7.739258,0.000000
3,47.000000,317,7.739258,7.763672,0.000000
3,47.000000,318,7.763672,7.788086,0.000000
3,47.000000,319,7.788086,7.812500,0.000000
3,47.000000,320,7.812500,7.836914,0.000000
3,47.000000,321,7.836914,7.861328,0.000000
3,47.000000,322,7.861328,7.885742,0.000000
3,47.000000,323,7.885742,7.910156,0.000000
3,47.000000,324,7.910156,7.934570,0.000000
3,47.000000,325,7.934570,7.958984,0.000000
3,47.000000,326,7.958984,7.983398,0.000000
3,47.000000,327,7.983398,8.007812,0.000000
3,47.000000,328,8.007812,8.032227,0.000000
3,47.000000,329,8.032227,8.056641,0.000000
3,47.000000,330,8.056641,8.081055,0.000000
3,47.000000,331,8.081055,8.105469,0.000000
3,47.000000,332,8.105469,8.129883,0.000000
